,RNA.0,RNA.1,RNA.2,RNA.3,RNA.4,RNA.5,RNA.6
Nip7,0.107953879709811,0.0832347757572784,0.0723353827540253,0.090811568467196,0.0999299396927273,0.0794616560031622,0.0666961201384351
Tmed6,0.00189622348131461,0.00312441341138421,0,0.00135176144654696,0,0,0
Terf2,0.273523693354598,0.214658832754899,0.319921606892435,0.314495789152959,0.204573669103584,0.29369614558662,0.370024594640503
Cyb5b,0.410978597868809,0.424842699223653,0.350489633662545,0.376936882775754,0.368546171925875,0.407697831655674,0.472284753313482
Nfat5,1.91331567718317,1.93792512503419,2.52818542399472,2.02529363038526,1.81778982608937,2.37288829763408,2.8402453751658
Nqo1,0.0108952974142362,0.0212435986666008,0.010129323160487,0.0166176981472244,0.0291477197397434,0.0134240380347029,0.003453179376784
Nob1,0.263078603519165,0.284683883493931,0.133417315274291,0.154035783555956,0.297315240219813,0.173381116386522,0.172038531303845
Wwp2,0.429664740928245,0.422602554594394,0.342425761056536,0.340448592217619,0.407145752714255,0.399795911144101,0.427410789420011
Psmd7,0.677390412944166,0.737573384840021,0.405884663756529,0.537208733109479,0.851508031546119,0.60538196935031,0.406948109262454
Zfhx3,0.209431523260888,0.3947029286203,0.200886301255927,0.243708372830127,0.243357672400452,0.410601054766212,0.281006076819196
Gm39244,0.000920010259954419,0.00284245952337639,0.00325477393967602,0.000640206832901919,0.00534013452866905,0,0
Lncbate1,0.00213436168951157,0.000902987511617513,0.00218211231546754,0.0123629510581577,0,0.0080219129215775,0.011138921284585
Gm20686,0.00090525591584741,0.00695727275784455,0,0,0.00139496395692128,0,0
D030068K23Rik,0.609426839722554,0.668653004177948,0.0477852257189809,0.0484229628220782,0.517271065819034,0.227531451562088,0.0151686882230477
Pmfbp1,0.00296437871460184,0.00190950183388556,0,0.00518622614400802,0.00173089678454766,0,0
Dhx38,0.0359929673586414,0.0631631058735936,0.0604926149635354,0.157144355347522,0.0513230285543795,0.0510180738316869,0.0499794447214088
Txnl4b,0.00277093131349939,0.0100881745233474,0.00891025719461723,0.0047057501835916,0.00561447279987705,0,0
Hp,0,0.00120586212992393,0,0,0.00525113171658173,0,0.0117073262105961
Dhodh,0.0598095230417687,0.0558199600552368,0.0182012648922089,0.021406015977403,0.0204931481717329,0.0416929510166085,0.04478928443729
Pkd1l3,0.0965030168656286,0.068512357848563,0.0444439231254034,0.0201495216658477,0.0597748163665618,0.101551350585373,0.0476829177423775
Ist1,0.333447738222445,0.320988978130164,0.403975783889473,0.479967359417905,0.336905231809131,0.328779026705858,0.423705330979757
Zfp821,0.353034800436943,0.290492065599822,0.238275600053039,0.256913343881931,0.268186634125293,0.240944440946569,0.262691309860568
Atxn1l,0.0984214851570849,0.0828307986035103,0.0896030700713814,0.137863453362623,0.0901991560658255,0.0869856418954597,0.204580537002597
Ap1g1,0.565986173866275,0.532219882147718,0.522793278098047,0.486685336550195,0.568246883212147,0.622098823882817,0.603334959365587
Gm17344,0.0123042849032675,0.00624093088908577,0.00416771504880878,0.0021219348760862,0.0098401701436766,0,0
Phlpp2,0.845123951380839,0.941759655927449,0.608400488720361,0.6791040472684,0.898409485975465,0.634583529524822,0.522452170155083
Marveld3,0.00657073395098232,0,0.00516555283085821,0.00615964006406378,0.000982070920447934,0.0202594482702624,0
Chst4,0.00113561309934253,0.00601205582144602,0.00213306485157068,0.00307392907000889,0.00318249576409814,0,0
Zfp612,0.391863453077032,0.436717863781654,0.210511517182057,0.296670960760321,0.422521818646209,0.379549168083806,0.274340290392166
Gm17720,0.0269765942536672,0.0100751481624541,0.00358505078865942,0.011783914777289,0.0275985235431331,0.0262275232504864,0.00572204991601755
Cmtr2,0.0108280265300745,0.0183249794922788,0.00871408747947953,0.0105764357068112,0.0211064292981698,0.00788593779572267,0.0064763651530106
Hydin,0.0299739653695318,0.0313731480461008,0.0531390752521792,0.077482935301323,0.0603683032606248,0.0864733968082632,0.0309560462921371
Vac14,0.185538785125403,0.214505598237094,0.219809491471589,0.227362834846669,0.177255397049899,0.210342365711737,0.178322709310444
Mtss2,0.224416309576888,0.177604905446825,0.0670672475682439,0.085853895283653,0.203106159048586,0.122342313350576,0.102345123401311
Il34,0.242476436265383,0.193430263501371,0.370523896536871,0.302345638454191,0.202064274559969,0.288915931627653,0.151412699088445
Gm15894,0.00329645655334689,0,0.00213289469642936,0.00150773392114853,0,0.0054471808660146,0
Sf3b3,0.770390322502824,0.80517897247393,0.443631294442788,0.410038224647095,0.741419303126701,0.567573096535709,0.413533663407782
Cog4,0.489594411991801,0.548445837961797,0.372693467417771,0.425244336529474,0.535360226576893,0.574761392033896,0.57082661662871
Fcsk,0.163796342884382,0.133524612922345,0.0960012128459667,0.125475876034155,0.149111556093747,0.141383080942244,0.0865421633226067
St3gal2,0.248974427114719,0.250039579740501,0.307909440265478,0.259497087308889,0.209413954411645,0.15822391941188,0.431660596677501
Ddx19a,0.0845135720173357,0.0799571137301431,0.087514148128732,0.0874536915544549,0.0905259509734624,0.102574954844586,0.0591636787958755
Ddx19b,0.185346926775551,0.193590472614298,0.177436491410748,0.203304166757267,0.200297148076933,0.184141464946186,0.181792733769345
Aars,0.350805083161928,0.312166990444249,0.872193717581152,0.792759771013306,0.405718335800122,0.787787502403665,0.927395063824066
Clec18a,0.0499680675016485,0.0472196814549935,0.0127314064046219,0.0343940252849091,0.0353473876073631,0.0235751846287623,0.0394817832434651
Pdpr,0.40352514253458,0.393718948710334,0.308800346166291,0.316789703525481,0.439809628999519,0.372849642460053,0.314258424996837
9430091E24Rik,0.104022056974378,0.09980785922133,0.0399978615541867,0.052395802622679,0.106714076598034,0.0865983697523956,0.0817770789378566
Glg1,1.1010013230288,1.07173640053391,1.01691770830109,0.871505186340647,1.05092356237103,1.00866248790808,1.12771150262145
Rfwd3,0.184077409205483,0.196393104868032,0.109502094147496,0.143524710811626,0.139853412851757,0.176655365312642,0.108454588179015
Mlkl,0.00512626035679573,0.000469574925750813,0,0.00161203298799825,0.00156248925788635,0,0
Fa2h,0,0.00264076734918338,0.0038680640372416,0.00293699777162605,0.00700523915764048,0.00702402074614768,0.0102838984501733
Wdr59,0.349245762933436,0.387464904395211,0.423759507182366,0.456330490033515,0.425299847990176,0.368412747532962,0.355425794868627
Znrf1,0.911571034777923,0.994921151601382,1.68151306413215,1.84575332824225,1.07537949970331,1.19591067312816,1.41203994407793
Ldhd,0.0323906644058364,0.0322149989691275,0.0486270700131523,0.0728150639410236,0.029427050401294,0.0445403293865774,0.0145573325949142
Zfp1,0.478938095962022,0.428001255105727,1.00611769850262,0.670533436619846,0.467100698869458,0.549425854640068,0.666154974246361
Bcar1,0.101694137078565,0.103837804161618,0.103145320871487,0.116651695738796,0.137859690034319,0.151876892677352,0.126048503188648
Cfdp1,0.608277562189971,0.611956990425713,0.639647233935204,0.639547801371614,0.640330400671095,0.820462804767405,0.586835116668494
Tmem170,0.0227233542207709,0.0203301326909487,0.0170374626740942,0.0174240124379509,0.0136205329478046,0.0628503137222967,0.0205570299737357
Chst5,0,0.00133805577819317,0,0.0004897281000205,0.0119978026634049,0,0
Tmem231,0.0943788459736425,0.106588660651828,0.0565941181523273,0.0496166863875966,0.0750501470092077,0.154233562440905,0.0484499516898719
Gabarapl2,0.261738411700115,0.289584253755326,0.233917365812748,0.19016198184901,0.225805897868903,0.312735869162173,0.24437834433955
Adat1,0.177460168978196,0.18145811859035,0.159079184795614,0.162977467292868,0.18467224398073,0.198158681815643,0.225262648874431
Kars,0.0391248323287047,0.0385581355158197,0.0296971687868463,0.052710961465782,0.0371203593928805,0.0432895668132042,0.0520614372117077
Terf2ip,0.0633935849128342,0.0651658708163929,0.0873650336286868,0.104892934434981,0.0503802878530362,0.0910884290103239,0.0852354836872107
Gm26994,0.00324015381136577,0.00834125340118815,0,0.00291751202708008,0.00186491245541461,0.0143547809326055,0.00538598813950012
Cntnap4,0.3063232780969,0.818629736685586,0.248489416877221,0.833040198760182,0.349285829665002,0.21207645085496,0.349104128725018
Gm45904,0.0561362995786684,0.128755133875312,0.013065840415162,0.0215768638201876,0.0766083731992442,0.0764366665951799,0.0539765035862779
Gm10280,0.0032815887413904,0.00080899080015662,0.00150942576010153,0.00416217845090378,0,0.00751588105667275,0
Mon1b,0.0190942549217126,0.0160682417458057,0.0102488697875104,0.0170605288638477,0.0174905371603219,0.0255213698279704,0.0431131950292058
Syce1l,0.00604958691765042,0.00131327696748589,0.00780408083582993,0.00559047831949721,0.00197602528047703,0.00773976714265389,0.0191617580329118
Gm30052,0.00203499089360882,0.00238709517252969,0.00324916691360335,0.00413240177401176,0,0,0.0064552042452892
Adamts18,0.214525382122557,0.968713062568943,0.127997397563884,0.340182778846339,0.349422412816381,0.247823729414281,0.0545176992509169
Nudt7,0.0346216536428404,0.0497534449371843,0.0153740793893646,0.0254620791226081,0.0619530503596752,0.0566590965279209,0.0222440064400686
Vat1l,0.438193803817172,0.348114029976836,1.27775125405797,0.491136848568071,0.346462677867885,0.682976265859095,1.47828828715521
4933408N05Rik,0.00738733482374333,0.00634376226065709,0.0225936201415923,0.0219988554483932,0.00838598312701594,0.00198937554098581,0.0139485326175825
Wwox,3.0506695710895,3.21835493758222,4.2323156376917,6.04035767857519,3.98789359804095,3.97086516668749,3.0617897325349
Gm16116,0.00621206786951949,0.00283315979962626,0.000933229831923441,0.00175620502358935,0.00103374943815718,0.00261252538721545,0
Gm16118,0,0.00194571494916613,0,0.00151466751003354,0,0.00796318180141048,0
4930488N15Rik,0,0.000934368114874954,0,0,0.000781737119942864,0,0
Maf,0.00225267843465881,0.0123718013747856,0.011446109141945,0.0118485454616207,0.0316751677477207,0.030881238723703,0.0416002235806447
Dynlrb2,0,0.000504643527886198,0,0,0,0.0188562585454902,0
Cdyl2,1.1776130500984,1.03540724772618,0.856770439576495,0.6416641729146,1.02413752952296,0.91329677422128,0.962242246853818
Cmc2,0.0979390106522828,0.10188454696062,0.0735392723002286,0.105169814213615,0.104353708895891,0.180014183516879,0.113137199464923
Cenpn,0.0205051170727167,0.025566188666916,0.0234308208122743,0.0173984658773834,0.0209918010654773,0.0345751305565772,0.0388938320096288
Atmin,0.0275751547934051,0.0685027850285982,0.0200744914132448,0.034747392412169,0.0410410021033178,0.0514666371201499,0.0364059322474166
1700030J22Rik,0.0583480068168535,0.0613441175755973,0.0310238801448289,0.048088659193461,0.0536952748226578,0.0623471269594445,0.0444313860165371
Gcsh,0.0352687010458018,0.0349738629314705,0.0177040501144236,0.0354219982963379,0.0404577458580948,0.0232959596834513,0.0330637840623767
Pkd1l2,0.0383112056959204,0.0259958528728702,0.135514614890989,0.11642940056857,0.0548505740814786,0.0779136328392604,0.0833795179367832
Bco1,0.00863001673287167,0.0146064189177852,0.00444714625705783,0.00901917164401049,0.015094658684129,0.00555295492166724,0.00604642444690333
Gan,0.168556977413874,0.181753363500456,0.433305023391391,0.335033364617608,0.201851326613201,0.320802548514895,0.534922701101598
Cmip,2.30624290137953,2.1046893010377,6.55190520704998,5.21220783876862,2.27157008033529,3.45190754674482,7.12829742426878
Plcg2,0.00234724418484733,0.000916159496038984,0.00431825855771386,0.0158353417293251,0.00365165544147784,0.00251214748918395,0.0172955156844793
Sdr42e1,0.062153136944207,0.0398919660025162,0.0301096914103426,0.0289688181184844,0.0232699181221335,0.0530450310329814,0.00675773990162752
Gm38416,0.00139356429710568,0,0,0.00291898393985728,0,0,0
Hsd17b2,0,0.0021048900384395,0.00167331922613671,0,0.00996910941881067,0,0
Gm31774,0.00124838895405479,0,0.00162913279177872,0.00623370259788567,0,0.00329629180357265,0
Mphosph6,0.065531836559395,0.0794825863761873,0.0462142153359433,0.0518303412566306,0.0720119656626993,0.0951662524488375,0.0562889696043006
Cdh13,6.88674442365707,9.47754645139918,2.99892584560843,2.98940325148428,5.21799787906258,6.0233965386433,4.14592362277215
Gm45721,0.0377959864565015,0.0629087865448223,0.00209009471659368,0.00182283087715409,0.0304079012326243,0.0403215232296779,0
Gm45720,0.0404504446936013,0.0422395732676455,0,0.00613310919991215,0.0180407459304889,0.0247891478047836,0.00841330176662511
Hsbp1,0.0996681500585635,0.102575426450425,0.165421851215539,0.0876251753605724,0.0958869140933518,0.146592079428838,0.0990624966105251
Mlycd,0.0717375707560758,0.0592901481165076,0.0407542568123106,0.028845280416858,0.064870501981583,0.0857118565561114,0.0134479613845531
Necab2,0.00114369733559694,0,0.00387110228750662,0.00068186707478684,0,0.00522075982938557,0
Slc38a8,0,0.00381877618602257,0,0.00223715998803567,0,0.00691099546752704,0
Mbtps1,0.28295912166671,0.33343678053765,0.261292612343165,0.353094824468228,0.348790345845206,0.380834318427668,0.260607200120834
Hsdl1,0.0370031325184503,0.0409538651355285,0.0463387747978211,0.0347852912530967,0.0411253488788309,0.0364594446042077,0.0287181078679252
Dnaaf1,0.0125733256656332,0.0074482914400471,0.0105343722371336,0.00763056499824375,0.0106697770194192,0.021965971235933,0
Taf1c,0.0596577673556319,0.0773394708207256,0.0695459810262184,0.0642269967916089,0.060671156890387,0.0868543208819691,0.0647987884045558
Adad2,0.00120209159237995,0,0,0,0,0.00304950474518186,0
Kcng4,0.000788261338272264,0,0.00147292281796059,0,0,0,0
Atp2c2,0.00269364505967783,0.00371161218700438,0.00700185235214949,0.00974764361982135,0.00276201356512113,0.0148424809194552,0
Meak7,0.0430458873520544,0.0362228900665339,0.0164943697206656,0.0359318211140414,0.0194992630274969,0.0658174687345896,0.0167216096692708
Cotl1,0.0702539337629018,0.107211295898617,0.112684666064863,0.0885413725312684,0.0689944646939372,0.113890079407501,0.112970249706427
Klhl36,0.0212720805827028,0.0365281036039595,0.0188772838058361,0.0144323593008636,0.0409488341026119,0.0311869343359359,0.0246231469828917
Usp10,0.238580986261321,0.352172982554083,0.247663400092556,0.3051486522975,0.444389346520663,0.265584743419642,0.320478350659536
Crispld2,0,0.00210066292720657,0.00250575723006435,0.0132164284759211,0,0,0.0151461115566692
Zdhhc7,0.0888078408162614,0.0771736882358646,0.048405592569554,0.113636926054993,0.0851413700860462,0.0986992715809272,0.0545377008539481
Gm15898,0.00104247178909268,0.00173421813887806,0.00149994778448209,0,0,0,0
A130014A01Rik,0.0669142568479006,0.0568289179931881,0.0177776489880768,0.0231986330845928,0.0733382547408152,0.0755111684626826,0.0228777593654747
6430548M08Rik,0.224641513330052,0.270031489913895,0.34487604892438,0.651270796351094,0.25444244376387,0.285608612049143,0.336202537314511
A330074K22Rik,0.041660663969141,0.044308868026331,0.0797210828389687,0.049143381937316,0.0308375089172523,0.0425083898803291,0.0601742836704513
Gse1,2.11446842394054,1.87202559618991,3.5236113819312,3.00344674519404,1.68889959949602,2.95241358469445,3.82506126994877
Gins2,0.0638868348628795,0.0431594216600577,0.0500659664774703,0.0214528657950129,0.0371876299693192,0.0619943183833718,0.0431416321128563
Gm10614,0,0.00377899177421159,0,0.00832435690180755,0.00725365611556054,0.00482991222600512,0
Gm26739,0.00232282857339302,0.00150161513724162,0,0,0.00375356180664618,0.00314369615044975,0
1190005I06Rik,0.0769478307599204,0.0827983331704163,0.0655364265812155,0.0963177540492067,0.0494539818139839,0.0382785005502141,0.0374839044038423
Gm26537,0.0254543853403054,0.0249199227859025,0.00185931894532805,0.00402361579361262,0.012799010502176,0.0336227850596951,0
Emc8,0.181257711661514,0.171785628127408,0.157406939193777,0.122449867589229,0.165776633837409,0.179300695614947,0.096498390992494
Cox4i1,0.52813494024665,0.46225282687769,0.243443332942095,0.207673015049444,0.461156035779307,0.510809480334111,0.170098367877271
Irf8,0,0.00124445316114748,0.0146918538898587,0.00742137132291276,0,0,0.0131182981894125
Fendrr,0,0,0.00131338873732383,0.00293324403509852,0,0,0
Mthfsd,0.387121144181383,0.392432139287335,0.329387914071575,0.37296022853522,0.405563331602529,0.43284618473484,0.256402316549751
Gm26815,0.00124945586197211,0.000654932288515487,0,0.0204173996816655,0,0,0
1700018B08Rik,0.00329177792876066,0,0,0,0,0.00304950474518186,0
